1.286000000000000000e+04,2.605025563103140485e-01,5.549871419639674786e-01,2.055801775271727250e-01
1.229100000000000000e+04,5.979397954066139054e-01,8.218638803549509209e-02,3.360038455557158854e-01
1.228700000000000000e+04,3.544497107050794127e-01,1.054640814809537364e-01,5.419878878206466633e-01
1.227800000000000000e+04,1.577888329061729322e-01,7.407737655764681448e-03,8.350392421955099564e-01
1.227800000000000000e+04,7.916345389454274573e-01,6.951103033150485278e-02,1.389409565457286055e-01
1.228500000000000000e+04,2.362900532579662871e-01,9.174367543139536063e-02,6.719686538608073967e-01
1.207000000000000000e+04,3.035492585375832442e-01,4.778272066493313153e-01,2.186690231572566145e-01
1.229000000000000000e+04,2.029774022468022188e-01,4.429250427110821287e-01,3.568829083917577916e-01
1.248700000000000000e+04,1.175696058147085721e-01,5.404739278139356617e-01,3.422559065666269107e-01
1.229200000000000000e+04,1.168185640553879995e-01,2.365577818009634015e-01,6.739201471066719185e-01
1.207100000000000000e+04,6.242097506589918687e-01,1.466981171938269435e-01,2.291534079657908396e-01
1.267600000000000000e+04,5.726503615683682380e-01,1.182634812733859980e-01,3.175901696929247509e-01
1.305600000000000000e+04,1.472542583525845716e-01,2.623474551994555148e-01,6.098058052564185871e-01
1.248600000000000000e+04,1.321311385726838261e-01,2.810492621776147781e-01,5.876358075732637243e-01
1.207600000000000000e+04,5.207041297454811923e-01,2.982577843662826411e-01,1.810706052772805830e-01
1.207200000000000000e+04,8.468856118836181057e-01,7.087330164578589664e-02,8.229239444561099737e-02
1.228900000000000000e+04,7.425601328159902037e-01,9.065784499083845427e-02,1.686656245127516884e-01
1.229400000000000000e+04,4.762669701817341950e-01,4.730486084279353909e-01,7.145171226169713674e-02
1.285900000000000000e+04,2.904928041940778582e-01,5.065285869290100385e-01,2.137272679565233868e-01
1.208900000000000000e+04,3.608642464727388477e-01,6.140215072490189385e-01,8.763401115297676791e-02
1.206700000000000000e+04,9.082852161118612488e-02,2.796378790154943617e-01,6.295655183594028870e-01
1.207400000000000000e+04,1.904825441555480225e-01,2.933145958391356056e-01,5.162130219557996558e-01
1.228800000000000000e+04,4.613548206458450429e-01,3.269418374178512665e-01,2.117193167244650343e-01
1.248500000000000000e+04,6.467619918503249021e-01,2.624351050915055272e-01,9.081195494684539404e-02
1.208300000000000000e+04,5.402284173776058518e-01,1.241770754746876065e-01,3.371472964641111791e-01
1.206500000000000000e+04,9.928312997478978552e-01,7.204454708101059451e-03,5.196090060740875434e-03
1.206800000000000000e+04,3.399509445974882582e-01,5.558200912162197804e-01,1.043921492281532359e-01
1.227600000000000000e+04,4.312705862601055873e-02,6.526904459837772343e-01,3.042090779661941746e-01
1.322700000000000000e+04,3.406629484320339296e-01,2.394041627389750793e-01,4.270820577606887491e-01
1.208700000000000000e+04,6.218853712608449769e-01,3.410678757095949032e-01,7.187503635885440778e-02
1.186800000000000000e+04,4.736682930770700906e-01,1.745804779468144718e-01,3.519461094552272518e-01
1.248400000000000000e+04,3.850825680435484566e-01,4.294734077108515180e-01,1.855011905650407467e-01
1.285700000000000000e+04,5.938861751686694834e-01,6.593443952300589994e-02,3.790670746082640541e-01
1.208000000000000000e+04,7.266684767011905022e-01,5.558283932565066116e-02,2.177893434857658961e-01
1.187100000000000000e+04,4.490890788324173322e-01,4.871299160610812473e-01,6.378457755679495245e-02
1.167300000000000000e+04,7.934408234970603824e-02,8.125403941914786099e-01,1.081665622741028177e-01
1.187700000000000000e+04,1.729088699950202812e-01,7.122366896106558931e-01,1.361684909879039562e-01
1.229400000000000000e+04,1.995232263013404020e-02,6.780226841570582974e-02,9.129130230219361097e-01
1.227400000000000000e+04,2.115966635810737073e-01,2.472743209274357590e-01,5.412376903506607162e-01
1.167300000000000000e+04,2.391168721036864842e-01,2.983955252384540846e-01,4.629121805039318471e-01
1.207700000000000000e+04,1.910115647641962844e-01,5.839792885922109322e-01,2.251468827185511834e-01
1.248200000000000000e+04,8.748804347082159705e-01,1.101447951714647489e-01,1.569397722713531187e-02
1.227400000000000000e+04,1.063692210702236671e-02,8.304052264531367467e-01,1.589939256052459726e-01
1.208500000000000000e+04,2.128858700180586705e-01,4.977401038526546584e-01,2.922523012703388545e-01
1.187600000000000000e+04,1.758878406787010851e-01,3.909327538832492177e-01,4.617633806129008422e-01
1.208000000000000000e+04,9.310116821808052390e-03,6.039824490176015637e-02,9.317926749771200390e-01
1.206400000000000000e+04,4.154639429071457779e-01,1.872820938522691825e-01,3.972549132057848209e-01
1.186700000000000000e+04,5.803874397922852146e-02,7.586694715147292989e-01,1.834987261146837911e-01
1.186700000000000000e+04,7.017504059725332421e-02,4.475304855558410316e-02,8.863441535661364945e-01
1.187200000000000000e+04,8.564947274681795619e-01,8.409389903113302644e-02,5.976870788672509344e-02
1.187000000000000000e+04,2.262504292958867624e-01,2.329440091165454474e-01,5.409539037938775330e-01
1.187500000000000000e+04,2.095678448898121160e-01,7.466876005236928737e-01,5.633029602125051716e-02
1.208200000000000000e+04,8.083643109065637156e-02,2.372111784250104938e-01,6.819884650538907689e-01
1.187800000000000000e+04,2.486219935148287208e-01,5.004757530919354824e-01,2.699936678957410296e-01
1.206300000000000000e+04,2.539542042909007646e-01,8.625630322806559711e-03,7.374931852990043168e-01
1.206500000000000000e+04,1.320309289315045043e-01,4.841705082116380399e-01,3.838062770272420710e-01
1.285600000000000000e+04,4.427361659090284229e-01,4.702229184288537756e-01,9.387179588122496199e-02
1.248300000000000000e+04,1.503590890495718202e-01,4.660322230885850514e-01,3.836201566730912949e-01
1.166800000000000000e+04,4.052130829226492925e-01,2.780775831206561827e-02,5.670217597134279419e-01
1.267500000000000000e+04,6.197395102567819780e-01,1.624338474753552752e-01,2.179873079681125814e-01
1.168400000000000000e+04,5.335444324089624324e-01,5.426039901623958689e-02,4.338586819032326791e-01
1.227200000000000000e+04,5.400045289769935808e-01,8.862725473809454635e-02,3.714093906584460814e-01
1.209100000000000000e+04,7.344948752360194733e-02,1.563696521307698928e-01,8.295961946041015000e-01
1.168200000000000000e+04,5.224674453097442883e-02,6.362610825792979208e-01,3.114938505631026366e-01
1.187200000000000000e+04,1.396793153490698269e-01,4.427024989424467594e-02,8.161821168751564048e-01
1.187000000000000000e+04,8.112229603300042946e-01,3.438562570425805071e-02,1.546018245759179510e-01
1.167100000000000000e+04,3.924155404696529764e-02,6.938721200779867093e-01,2.671403396731591440e-01
1.144800000000000000e+04,9.295912055487917103e-01,2.511973452760348294e-02,4.646758609543297919e-02
1.305500000000000000e+04,3.135672242144069699e-01,6.638072705582611643e-01,2.380073774844564810e-02
1.285500000000000000e+04,1.941189733290172303e-01,1.713294087485331962e-01,6.347413403100728990e-01
1.166700000000000000e+04,3.055518330938937210e-01,2.077496005174732097e-01,4.867075360546904150e-01
1.168200000000000000e+04,1.194062859722483522e-01,9.517186629368862283e-02,7.856937064434755813e-01
1.248200000000000000e+04,2.524836368243659201e-01,3.472511913610781265e-01,4.003411250467242000e-01
1.227300000000000000e+04,2.965376849919981392e-02,8.601993105034977383e-01,1.108178345872809223e-01
1.209300000000000000e+04,7.601142236400466878e-02,4.297251912768855209e-01,5.464055438762958072e-01
1.167900000000000000e+04,5.224969534510406355e-01,1.271520201510432657e-01,3.505350102365410447e-01
1.166600000000000000e+04,5.706569292453629316e-01,1.690470176044033546e-01,2.602960701558587608e-01
1.167500000000000000e+04,6.754925055262845923e-01,1.697303271249135312e-02,3.075471979068069017e-01
1.143600000000000000e+04,1.946174873540614803e-01,6.975280481713522773e-01,1.080089699440285045e-01
1.166700000000000000e+04,9.253675248738467418e-02,8.992316986952008095e-01,8.700917733147007366e-03
1.186400000000000000e+04,8.032848149313967859e-03,6.084067769262615499e-01,3.865769393641801943e-01
1.144600000000000000e+04,6.084511534719209136e-01,2.163925201365175521e-01,1.751881641770575149e-01
1.267500000000000000e+04,1.930442512131879673e-01,6.904597058452314196e-01,1.165502006543325669e-01
1.168800000000000000e+04,5.816704218416807876e-02,1.019811394523922887e-02,9.370068533193932625e-01
1.188200000000000000e+04,7.657536956690538243e-01,1.034535093884189488e-01,1.733968806593982614e-01
1.206200000000000000e+04,7.175606779522866741e-02,3.671128763738595313e-01,5.619578257131441212e-01
1.167800000000000000e+04,8.455891760519542721e-01,1.395441243093294148e-01,1.537832454764011779e-02
1.143300000000000000e+04,8.046581389828284803e-02,6.197347341714855018e-01,3.000167879607342214e-01
1.143300000000000000e+04,4.029385247922617763e-01,2.180157527361833731e-03,5.960686922979581137e-01
1.167500000000000000e+04,1.394935372780931881e-01,8.893057268890378064e-02,7.717443221072882720e-01
1.169000000000000000e+04,2.251501378002752907e-01,4.496844269691704921e-01,3.386232097644448213e-01
1.144400000000000000e+04,1.180038372480936848e-01,4.342450915550430390e-01,4.478561174750350093e-01
1.206000000000000000e+04,7.242267503828120345e-01,1.283282833943270584e-01,1.477063333599019368e-01
1.305400000000000000e+04,6.245352022174731621e-01,2.425541805324600564e-01,1.344355895141390866e-01
1.143500000000000000e+04,2.237094391054793574e-01,1.863949578718834266e-01,5.899914867443913913e-01
1.120200000000000000e+04,7.621634983821298226e-01,2.048787733726650240e-01,3.296304886067774609e-02
1.143800000000000000e+04,8.607289133299962647e-02,8.325202683180508156e-01,8.169769797022860547e-02
1.188500000000000000e+04,2.897215000695020359e-01,5.897882661297134677e-01,1.480577495515230380e-01
1.227000000000000000e+04,3.496428156877616211e-01,5.716564342510084273e-01,7.909841005485390708e-02
1.145000000000000000e+04,5.506730023636647459e-02,3.146048878452946118e-01,6.306298232425752159e-01
1.248100000000000000e+04,1.502194874258357404e-01,3.187282164073815260e-01,5.312181847432393411e-01
1.188200000000000000e+04,1.193853634584212675e-01,4.158335351475014180e-02,8.655558552002969863e-01
1.144200000000000000e+04,1.841116099742250156e-01,7.893900737705633608e-01,2.650000679124922195e-02
1.305300000000000000e+04,6.098468757461921186e-01,5.687007476866718508e-02,3.336562524131381213e-01
1.143400000000000000e+04,1.757880727483826233e-01,4.084747237962761957e-01,4.160929924148534798e-01
1.144500000000000000e+04,6.832551119789152805e-02,4.653287976829584283e-01,4.675703083606370658e-01
1.167700000000000000e+04,3.808276148304700071e-01,3.647119707178222425e-01,2.545409842060162298e-01
1.166500000000000000e+04,9.170780373172475464e-02,3.243327216125005408e-01,5.850896025913778775e-01
1.143000000000000000e+04,7.798480559581589810e-01,1.016241273230574227e-01,1.187046946287351329e-01
1.145100000000000000e+04,2.791822555055023525e-01,5.418509755370597425e-01,1.789681029828437964e-01
1.143100000000000000e+04,8.825132941405361420e-02,7.303330619712561367e-01,1.814268411337247033e-01
1.166400000000000000e+04,1.951763974503372134e-01,4.343934860857844860e-01,3.708572330803237005e-01
1.143100000000000000e+04,8.817811867215545607e-02,6.163128304154110587e-02,8.502317739773449512e-01
1.188700000000000000e+04,1.397859603808597750e-01,7.523258896501691106e-01,1.278377780959495669e-01
1.120200000000000000e+04,1.077091309297652753e-02,7.468105784785183943e-01,2.464789983899113857e-01
1.169300000000000000e+04,6.145206115516407275e-01,2.854722598636836306e-01,1.042116870903125603e-01
1.143700000000000000e+04,6.151223134039340845e-01,2.272318574683816483e-01,1.577530376963406644e-01
1.119100000000000000e+04,7.330205193639501016e-02,8.373896161445162356e-01,8.931368980372092481e-02
1.267400000000000000e+04,7.298660427278428342e-01,2.100927014704677687e-01,6.008825255051598174e-02
1.226900000000000000e+04,5.426247294586771658e-02,1.251867627995139343e-01,8.209435927640926778e-01
1.144300000000000000e+04,1.127324374791042159e-02,7.047117953109429678e-01,2.841407265659661174e-01
1.169100000000000000e+04,3.061978383354309052e-01,3.327651122921674864e-01,3.610390147714769293e-01
1.120400000000000000e+04,2.004101478275774617e-01,7.734284621705153073e-01,2.648173371704119414e-02
1.186100000000000000e+04,1.488689957363980854e-01,4.658645261393212222e-01,3.854450246893538212e-01
1.118600000000000000e+04,4.751163619176445030e-01,1.519372124281696823e-01,3.730435920634339597e-01
1.144000000000000000e+04,2.033091166152779447e-02,7.101267077514002990e-01,2.699795076462204180e-01
1.119000000000000000e+04,6.625958815997324836e-01,2.503218033496354411e-01,8.709387075099474240e-02
1.188800000000000000e+04,7.055546067374419972e-02,6.384154668648671371e-02,9.511003598621545763e-01
1.205900000000000000e+04,5.522022014920870969e-01,1.824217754675824532e-01,2.654462363998475460e-01
1.305200000000000000e+04,8.606993338199312449e-01,1.151367481185217589e-01,3.547002938281225426e-02
1.169600000000000000e+04,1.454560837989357924e-01,8.315368282200663597e-01,2.942061059542095194e-02
1.119900000000000000e+04,3.026840570734761204e-01,4.281175972501136129e-01,2.694846074818988413e-01
1.120300000000000000e+04,7.825642286698410999e-01,1.500676101925592365e-01,6.736962322004046155e-02
1.145300000000000000e+04,9.571476468685889971e-01,1.150167057571239992e-02,3.665717212308943623e-02
1.118800000000000000e+04,9.920628816104254399e-02,4.350427908782752429e-01,4.661102921682088729e-01
1.248000000000000000e+04,3.049859635460929752e-01,1.346070142370530687e-01,5.604070688724334115e-01
1.144100000000000000e+04,8.978475349087135238e-02,7.584336636030767353e-01,1.520337853734029243e-01
1.185800000000000000e+04,1.991834372237706874e-01,6.230976103999852356e-02,7.397971974717275634e-01
1.120500000000000000e+04,3.760861272057026694e-01,5.595896118463022928e-01,6.442562352569392026e-02
1.095700000000000000e+04,8.275624303082197430e-01,8.582013386482086059e-02,8.701759483702332931e-02
1.118500000000000000e+04,1.103818297850465840e-01,7.267220442482018594e-01,1.631413435179780991e-01
1.119200000000000000e+04,3.603669613389384185e-01,5.628831872576466333e-01,7.685278422418752309e-02
1.142900000000000000e+04,3.968758065016051995e-01,4.890793838648355707e-01,1.148015029227523326e-01
1.285100000000000000e+04,3.957125255382990536e-01,3.585375824351712537e-01,2.480874298275763945e-01
1.166200000000000000e+04,3.465717914643626218e-01,1.267096367531069800e-01,5.268825871320430565e-01
1.285200000000000000e+04,4.623266656661274149e-02,9.093476136475651117e-01,4.533429227131065276e-02
1.118900000000000000e+04,3.086805836149840165e-01,3.925488899408885457e-01,2.988159537622163686e-01
1.118400000000000000e+04,5.330779721010002470e-02,5.375085639832246631e-01,4.093324214201853883e-01
1.119700000000000000e+04,3.724113169495923414e-01,5.200961075675440970e-01,1.077468875651552277e-01
1.095800000000000000e+04,4.946519926853462819e-03,3.785968859404684750e-01,6.187262712852771296e-01
1.322000000000000000e+04,3.756934580525412293e-01,5.518881603213037224e-01,8.484645306327119607e-02
1.189000000000000000e+04,2.167631342066792810e-01,9.608608250796012162e-02,7.398933311340972763e-01
1.185900000000000000e+04,3.080354552583130512e-01,4.701905720109290088e-01,2.221319763948930992e-01
1.142800000000000000e+04,6.943279750310860088e-01,2.171633993094061466e-01,8.858336585561608911e-02
1.145500000000000000e+04,8.430611469818507508e-01,1.379731534202374987e-01,2.075078126927567060e-02
1.226700000000000000e+04,3.722518327887824330e-01,3.975174345094286132e-01,2.302368149640340034e-01
1.145400000000000000e+04,6.531987180849609109e-02,1.945222819383792268e-01,7.427392696521487592e-01
1.094400000000000000e+04,4.100811455473948181e-02,1.650690734299563658e-02,9.425200299492524358e-01
1.120600000000000000e+04,9.240612833706307594e-01,2.386855036321426649e-02,5.262485343140162891e-02
1.095900000000000000e+04,9.332682412653954540e-02,7.468944727734040390e-01,1.598563586296672667e-01
1.119400000000000000e+04,3.543958501007098139e-02,8.301031166557134577e-01,1.345133956552605758e-01
1.095500000000000000e+04,6.982657296679930514e-01,1.993327857878398057e-01,1.024037283684141597e-01
1.094900000000000000e+04,3.860719336389853429e-02,8.014644201974830962e-01,1.599427986488855258e-01
1.305200000000000000e+04,5.777837976775357376e-02,9.013340234375810667e-01,4.130801257514900293e-02
1.186000000000000000e+04,3.105664945045600311e-01,1.402387094195631512e-01,5.492033347474821747e-01
1.120800000000000000e+04,2.494954450177542526e-01,3.410564328151586277e-01,4.096044499194977373e-01
1.119500000000000000e+04,2.778605346322431946e-01,6.274717306796763205e-01,9.491165664399323076e-02
1.145500000000000000e+04,5.394869405679741936e-02,6.966271879236635156e-01,2.498457506472759049e-01
1.169800000000000000e+04,5.502565619437200795e-01,4.159507814204478349e-01,7.440263291032642168e-02
1.120500000000000000e+04,1.564736699451712287e-01,2.035716379404961876e-02,8.232951994048004485e-01
1.285000000000000000e+04,2.566378985787186595e-01,2.783820793132408267e-01,4.652610480116703973e-01
1.094500000000000000e+04,4.035493467755054686e-01,4.077744885979432965e-01,1.886788851734305383e-01
1.071800000000000000e+04,7.189798024276210231e-03,9.879246039853439854e-01,7.272643243604522481e-03
1.119200000000000000e+04,9.695756683293562175e-03,2.271282955678355087e-01,7.631955868795080589e-01
1.118300000000000000e+04,6.863655902456765601e-01,2.865757208004621193e-01,2.715089889130049838e-02
1.267300000000000000e+04,2.883056099983736728e-02,9.570049358311991800e-03,9.623710503887100698e-01
1.205800000000000000e+04,4.071368268708407956e-01,4.254750919358640249e-01,1.673882833456160346e-01
1.120600000000000000e+04,1.239355311964125683e-01,2.070357801999996028e-01,6.690287511710455437e-01
1.095300000000000000e+04,6.585778746024527619e-01,3.356455761399074200e-01,1.109738046118707508e-02
1.189300000000000000e+04,1.296531967157844856e-01,5.777275454310799585e-01,3.834240537673465066e-01
1.166000000000000000e+04,1.924754041535259863e-01,6.344264840786834059e-01,1.731779428330764148e-01
1.071800000000000000e+04,1.372962070965189074e-01,1.745433717039374388e-01,6.881776125893400708e-01
1.267300000000000000e+04,2.550754900075686282e-01,4.403151769828801965e-01,3.047087823278522567e-01
1.142700000000000000e+04,2.506989204178701747e-01,4.779522385292094833e-01,2.716591903479911307e-01
1.094300000000000000e+04,1.917764242696945454e-01,1.959498827012591815e-01,6.126774047951418778e-01
1.142800000000000000e+04,1.633475079529852700e-02,9.345573093987807889e-01,4.920732566601816738e-02
1.071000000000000000e+04,4.060086867084534146e-01,5.110374970659703475e-01,8.296596474975898028e-02
1.121100000000000000e+04,8.768413240936215880e-01,2.478314260425554597e-02,1.008884548273098342e-01
1.120900000000000000e+04,1.422938273619191174e-01,2.482611516308452781e-01,6.094920430637347231e-01
1.094100000000000000e+04,7.222529607696783760e-01,1.834737172668323979e-01,9.431261241364549686e-02
1.071500000000000000e+04,8.826895253631599214e-01,1.020492012624223260e-01,1.723474710301323848e-02
1.070600000000000000e+04,3.276070033712610852e-01,4.546546648148818148e-01,2.177931013523977111e-01
1.145600000000000000e+04,6.340526988825575527e-01,1.445217636947475348e-01,2.578154714145539650e-01
1.094800000000000000e+04,3.711091725377110156e-02,8.867334207176994498e-01,7.637579413341422097e-02
1.096000000000000000e+04,2.501573059059057358e-01,4.074220344199871446e-01,3.424615170239906914e-01
1.305100000000000000e+04,4.815103103772781779e-02,4.304845590827779400e-01,5.291763060570201516e-01
1.247900000000000000e+04,2.374807370467256484e-01,8.105856828755328425e-02,6.814660760402889705e-01
1.096300000000000000e+04,5.284240221466174336e-01,5.099278082544853041e-02,4.206883583522146308e-01
1.072000000000000000e+04,1.171811407778001884e-01,1.913950113244012874e-01,6.914540037682819218e-01
1.142100000000000000e+04,4.578958941279032135e-01,3.297504602200931889e-01,2.123751843076007451e-01
1.071600000000000000e+04,1.809283049796399923e-01,3.944126033336935178e-02,7.796308442346294720e-01
1.185700000000000000e+04,3.363372853332810553e-01,1.223711726891226342e-01,5.414546917871201348e-01
1.095100000000000000e+04,6.706634224353573426e-02,4.191891721025670092e-01,5.138105865866132715e-01
1.121100000000000000e+04,1.218744859666917417e-02,5.592041415497844836e-01,4.314836979005934325e-01
1.121200000000000000e+04,6.733929682495849445e-01,6.551943834899057184e-02,3.099908848438236442e-01
1.070400000000000000e+04,5.079216487005661085e-01,1.527378893136679683e-01,3.397383318096329763e-01
1.284900000000000000e+04,4.031489975168475182e-01,5.761438276662979030e-01,2.070717528667879309e-02
1.096200000000000000e+04,5.624448568429758072e-02,6.983204651468936097e-01,2.455810472961671709e-01
1.142000000000000000e+04,7.592072115284793643e-01,1.350198380539597010e-01,1.061639990109514986e-01
1.096700000000000000e+04,2.177856814783443729e-01,7.580176830404405930e-01,2.425545485887359298e-02
1.070900000000000000e+04,2.934488590492353444e-01,4.257591940498728356e-01,2.808012984448446381e-01
1.070800000000000000e+04,1.228808602042172869e-02,4.031865699756775889e-01,5.845298414547134280e-01
1.226400000000000000e+04,4.920414587067382661e-01,3.921418887808444387e-01,1.161394663876022665e-01
1.048300000000000000e+04,3.170563773690494580e-01,2.497842257382104358e-01,4.331607606339482053e-01
1.226500000000000000e+04,5.224474212245172611e-01,1.206458599339482185e-01,3.571127075714468080e-01
1.071400000000000000e+04,1.293956540808540723e-01,1.845389373196641425e-01,6.864104104214441282e-01
1.047100000000000000e+04,8.065478078176592236e-01,1.737188515730777108e-02,1.785711211909084828e-01
1.071300000000000000e+04,6.093127875206600930e-01,3.829285743138777787e-01,9.642701527066557116e-03
1.071900000000000000e+04,5.176418570331948743e-01,4.484919488288759831e-02,4.376108932241534188e-01
1.165900000000000000e+04,2.430214527162154747e-01,5.300425061583788899e-01,2.269500371515864867e-01
1.170200000000000000e+04,1.472794234468593477e-01,8.296694219814232385e-01,1.375933920303518132e-01
1.072500000000000000e+04,8.717743268461906059e-01,1.296979260773640889e-02,1.152607950527666653e-01
1.118200000000000000e+04,1.511287952948830171e-01,2.743541980700895389e-01,5.751186536659993465e-01
1.142500000000000000e+04,2.330029099545161686e-01,3.563359974782940864e-01,4.108024537506334561e-01
1.094100000000000000e+04,1.258773955688162298e-02,6.180209182773831467e-01,3.706143470957553587e-01
1.047300000000000000e+04,4.586116980741369517e-03,1.448650531293984023e-01,8.527110693129328345e-01
1.267200000000000000e+04,1.977101805381400734e-01,1.492862044925183651e-01,6.531410138606522642e-01
1.096800000000000000e+04,2.337418629669938686e-01,3.349028417822138559e-01,4.314174741255601964e-01
1.072200000000000000e+04,1.043869468928378952e-01,2.330527423774096385e-01,6.625890648626650004e-01
1.121300000000000000e+04,2.582312258025996066e-01,7.036830715714958995e-01,3.859504851344700005e-02
1.145800000000000000e+04,6.060504879616507301e-01,2.661609652082156940e-01,1.400816836978557856e-01
1.142300000000000000e+04,1.043672513209232822e-01,2.461009129666446790e-02,8.745037261024913855e-01
1.048100000000000000e+04,2.368858445571354887e-01,1.790095751336698293e-01,5.841649106185213824e-01
1.071100000000000000e+04,6.433148056478023291e-02,6.559912383113367662e-01,2.797153024056409643e-01
1.304800000000000000e+04,8.682598861309552829e-01,6.487562164307084100e-02,7.742677449078187724e-02
1.070300000000000000e+04,1.612049093171976921e-01,7.802044221591060147e-01,5.914065405381012386e-02
1.205500000000000000e+04,6.823429383844220597e-01,1.227697193890890381e-01,1.949394581330077536e-01
1.205600000000000000e+04,3.552028233442303673e-01,1.664943796404602938e-01,4.783734029072827521e-01
1.096600000000000000e+04,2.037873253983481792e-01,3.764324286889481064e-01,4.198342858380257336e-01
1.072300000000000000e+04,7.268254063561947753e-02,2.726445378768188599e-01,6.547041665182599113e-01
1.047400000000000000e+04,3.050919500442124677e-01,4.259541000428755386e-01,2.689628416257587307e-01
1.048200000000000000e+04,3.559123942488921517e-03,5.017099837844619659e-01,4.965144316039922234e-01
1.070200000000000000e+04,2.438778251087994620e-01,9.517555799568054586e-03,7.497469313941341751e-01
1.170300000000000000e+04,2.507242285809052618e-01,2.577565493173921696e-01,5.495235002739966568e-01
1.047700000000000000e+04,9.235031717547020902e-01,3.791356316651815078e-02,3.909979761714615920e-02
1.247700000000000000e+04,7.881568057300281094e-01,6.501169486995231339e-02,1.468343844907250562e-01
1.142000000000000000e+04,1.365081502833626614e-01,5.582831373193304358e-01,3.053758581088508173e-01
1.097000000000000000e+04,1.411015735428208795e-01,7.944189575154025906e-01,6.448181620508582068e-02
1.284800000000000000e+04,8.628479413669366549e-01,9.677075377755590957e-02,4.080718141562434537e-02
1.048800000000000000e+04,3.659232298849334208e-01,5.501187727165570696e-01,8.395898513008102915e-02
1.047100000000000000e+04,5.353090806537296603e-02,4.966009254982281518e-01,4.500899781968965008e-01
1.321700000000000000e+04,3.084450496539443143e-01,4.580768216625581979e-01,2.472910912641894388e-01
1.024800000000000000e+04,6.811449298283225318e-01,4.254891835396760330e-02,2.763062005767738527e-01
1.118000000000000000e+04,5.829203179789086420e-01,7.992791742515290010e-02,3.372828027828200792e-01
1.072900000000000000e+04,6.080513306516740490e-01,2.298898482853657388e-01,1.621988784666617556e-01
1.047500000000000000e+04,3.676042023576749362e-01,3.202735480931940826e-01,3.121225308295078049e-01
1.121500000000000000e+04,2.373270992578941641e-01,6.649328501021387616e-01,9.775454212704332013e-02
1.146000000000000000e+04,3.545301691553944812e-01,2.667350391260114861e-01,4.056735698238240206e-01
1.205600000000000000e+04,4.444338116738775352e-02,7.953288387726559217e-01,1.602287193038378910e-01
1.047900000000000000e+04,3.822681090240364482e-02,1.854541940531389266e-01,7.763379419693756667e-01
1.048500000000000000e+04,1.124905671235702648e-01,4.028983335330204030e-01,4.846932584390299947e-01
1.226300000000000000e+04,9.284122615425863811e-01,8.884537781412059701e-03,6.271309638901495509e-02
1.023700000000000000e+04,1.039630656631726074e-01,7.381457986492251377e-01,1.578913718992287496e-01
1.185600000000000000e+04,2.241379513223607234e-01,2.408399649269735432e-01,5.351426210480795254e-01
1.093700000000000000e+04,5.928493242919954387e-01,1.692900162299930955e-01,2.381068138437641424e-01
