67.770 	9.250 	-54.170 
33.570 	-55.630 	-34.890 
45.760 	93.460 	-52.730 
54.210 	26.210 	-43.960 
41.950 	66.820 	-35.540 
37.890 	-35.090 	-30.470 
13.770 	-63.470 	-21.280 
16.820 	79.770 	-28.930 
38.340 	-4.870 	-26.610 
65.130 	47.770 	-60.330 
64.690 	34.100 	-56.680 
63.340 	-40.860 	-72.500 
56.550 	-14.930 	-40.810 
50.190 	-58.580 	-59.620 
19.330 	-79.210 	-64.040 
5.050 	73.620 	-25.960 
33.740 	-61.320 	-37.450 
3.690 	72.130 	-25.480 
57.650 	-52.670 	-72.850 
19.400 	-40.970 	-22.560 
54.800 	-2.590 	-35.880 
55.070 	-52.920 	-62.430 
42.160 	91.730 	-46.720 
44.460 	-46.420 	-40.140 
67.980 	-13.130 	-67.070 
17.090 	19.240 	-26.930 
62.800 	-36.130 	-63.740 
12.970 	-46.990 	-19.980 
54.050 	-57.150 	-70.440 
57.710 	85.250 	-62.140 
40.840 	79.950 	-39.530 
64.480 	62.760 	-61.770 
41.930 	73.860 	-38.190 
64.330 	70.610 	-63.820 
32.930 	70.480 	-31.240 
41.800 	76.830 	-39.130 
51.040 	-34.230 	-41.930 
35.110 	71.680 	-32.910 
40.430 	90.600 	-44.320 
7.290 	100.500 	-37.940 
50.590 	7.060 	-33.240 
61.790 	80.060 	-65.060 
0.000 	-20.090 	-13.290 
74.770 	18.160 	-83.030 
60.100 	48.720 	-50.140 
74.060 	13.850 	-78.580 
4.830 	-20.100 	-12.910 
53.700 	-48.610 	-54.030 
36.880 	71.520 	-33.930 
7.190 	36.360 	-25.290 
49.780 	84.540 	-50.020 
29.020 	14.850 	-29.790 
53.830 	-46.380 	-52.380 
38.770 	-69.970 	-80.630 
34.030 	-65.520 	-40.780 
49.580 	69.920 	-43.220 
41.920 	-60.400 	-46.910 
18.820 	-50.470 	-23.750 
33.430 	-72.410 	-57.380 
52.680 	-58.790 	-70.520 
47.510 	40.910 	-35.180 
53.390 	-32.120 	-43.910 
73.290 	12.060 	-74.470 
60.090 	-31.960 	-54.220 
42.480 	-13.120 	-28.490 
18.410 	-32.530 	-20.580 
19.260 	75.310 	-27.970 
59.840 	68.970 	-55.650 
54.620 	-32.290 	-45.610 
21.290 	93.800 	-35.580 
58.260 	-52.320 	-78.440 
23.650 	9.340 	-26.230 
63.050 	40.170 	-54.610 
24.070 	-77.060 	-60.760 
13.430 	104.140 	-42.340 
67.200 	28.260 	-59.440 
63.850 	7.860 	-46.250 
52.080 	29.980 	-43.360 
69.410 	-13.070 	-76.660 
63.630 	-41.890 	-82.920 
25.200 	79.660 	-30.970 
68.290 	-24.320 	-87.340 
45.870 	54.010 	-32.990 
73.190 	2.510 	-96.790 
27.820 	-75.370 	-65.170 
37.980 	-25.390 	-28.500 
18.290 	107.230 	-47.530 
48.120 	52.220 	-34.310 
64.650 	-32.040 	-102.100 
10.350 	-19.920 	-14.720 
8.910 	-68.740 	-20.380 
20.610 	-2.900 	-24.880 
62.510 	-42.470 	-92.400 
31.940 	91.830 	-38.760 
54.830 	-46.510 	-54.200 
67.350 	-19.250 	-69.040 
69.930 	-13.860 	-83.050 
73.760 	5.760 	-86.680 
11.220 	44.820 	-25.770 
35.820 	-68.710 	-48.330 
37.450 	-67.750 	-49.580 
38.870 	101.800 	-54.950 
64.880 	-35.850 	-93.420 
17.910 	-35.800 	-22.780 
3.730 	47.540 	-22.850 
53.780 	-5.110 	-35.240 
35.400 	66.130 	-30.900 
26.220 	-28.070 	-22.640 
64.510 	-33.920 	-99.640 
19.450 	-76.250 	-35.180 
49.690 	24.250 	-39.250 
27.130 	-25.520 	-22.960 
36.510 	-71.020 	-70.510 
47.580 	-32.610 	-37.460 
62.480 	5.510 	-43.970 
54.930 	11.870 	-37.130 
40.720 	58.910 	-31.100 
46.700 	60.930 	-36.670 
60.540 	-28.380 	-53.240 
44.820 	-65.900 	-70.590 
63.900 	-13.920 	-52.390 
35.540 	63.380 	-29.860 
0.000 	99.220 	-36.570 
0.000 	-66.290 	-18.530 
13.370 	87.570 	-31.100 
11.160 	-7.000 	-14.430 
1.490 	55.750 	-22.040 
0.000 	81.270 	-28.150 
67.820 	-1.670 	-55.920 
38.780 	6.460 	-28.930 
67.750 	-19.500 	-71.520 
10.050 	-69.880 	-21.270 
60.020 	-49.300 	-83.740 
43.940 	-66.190 	-79.260 
13.300 	90.660 	-32.440 
50.510 	4.470 	-32.900 
54.430 	-43.000 	-50.920 
55.340 	67.240 	-48.780 
27.340 	-29.430 	-23.460 
52.730 	-58.770 	-83.430 
73.550 	36.130 	-80.650 
8.680 	13.430 	-12.980 
34.560 	-53.420 	-34.830 
23.690 	34.470 	-32.960 
65.070 	20.140 	-52.580 
27.210 	60.790 	-25.410 
62.190 	26.750 	-51.480 
2.990 	36.130 	-22.720 
53.740 	75.000 	-49.690 
50.350 	-60.720 	-66.710 
71.640 	-6.670 	-88.980 
49.160 	47.090 	-35.030 
14.510 	105.230 	-43.820 
23.090 	-49.340 	-26.040 
69.730 	-16.590 	-86.820 
57.000 	-51.360 	-99.170 
37.420 	-63.370 	-43.460 
9.760 	-66.270 	-19.880 
70.680 	30.560 	-68.620 
41.440 	95.790 	-49.790 
70.320 	-11.580 	-83.100 
66.650 	49.890 	-64.020 
37.330 	7.720 	-28.990 
33.660 	38.310 	-29.130 
62.280 	41.930 	-53.270 
4.210 	33.680 	-22.290 
47.470 	-26.490 	-35.180 
68.950 	-3.850 	-61.910 
54.290 	-54.790 	-103.140 
46.580 	-5.560 	-30.110 
0.000 	-74.970 	-23.940 
20.670 	-51.670 	-24.970 
62.790 	-26.380 	-57.160 
73.020 	17.690 	-72.700 
57.830 	32.370 	-47.800 
19.600 	79.780 	-29.470 
64.570 	76.430 	-67.680 
75.050 	23.060 	-84.950 
36.130 	100.300 	-49.670 
69.380 	9.830 	-58.490 
29.270 	-30.800 	-24.680 
59.980 	-42.650 	-61.860 
9.120 	-16.030 	-15.610 
42.860 	-22.240 	-30.500 
46.330 	-46.610 	-42.390 
70.080 	2.530 	-62.400 
2.660 	-35.760 	-14.850 
65.170 	3.470 	-48.410 
8.550 	-81.800 	-57.390 
54.950 	73.270 	-50.430 
66.500 	-13.570 	-60.120 
35.720 	52.210 	-28.530 
60.950 	-45.000 	-94.820 
19.890 	-36.910 	-24.170 
32.250 	-73.200 	-62.240 
6.320 	12.860 	-9.360 
67.900 	-17.030 	-70.280 
44.410 	-26.150 	-32.600 
31.360 	-47.400 	-30.700 
32.680 	76.210 	-33.120 
12.830 	-79.360 	-41.230 
70.600 	7.740 	-62.710 
20.020 	-18.650 	-20.630 
51.070 	57.500 	-39.410 
64.710 	-34.200 	-69.150 
41.320 	29.780 	-35.370 
40.190 	84.640 	-40.890 
61.030 	-46.160 	-90.760 
69.990 	-12.470 	-81.160 
59.740 	-41.460 	-60.010 
24.840 	-32.820 	-24.410 
19.820 	95.240 	-36.120 
42.090 	-67.830 	-84.620 
62.890 	-10.960 	-48.720 
39.850 	-69.100 	-65.900 
73.960 	30.620 	-80.850 
50.540 	92.320 	-57.840 
59.310 	32.220 	-49.320 
41.910 	50.640 	-30.740 
33.000 	100.880 	-47.430 
69.040 	-18.120 	-80.410 
70.540 	46.390 	-73.060 
1.230 	15.800 	-8.870 
70.800 	-7.840 	-81.240 
2.630 	-31.310 	-13.310 
62.140 	-6.700 	-45.640 
66.470 	-26.250 	-101.950 
73.980 	37.150 	-82.530 
36.110 	-50.160 	-34.610 
38.320 	48.820 	-29.870 
29.810 	101.320 	-45.520 
72.200 	-4.610 	-97.500 
63.790 	30.330 	-54.490 
38.130 	23.760 	-32.500 
35.810 	-71.370 	-65.690 
30.310 	67.900 	-28.910 
64.900 	-37.790 	-77.370 
67.900 	-11.710 	-65.090 
57.740 	-13.830 	-41.950 
7.770 	-65.030 	-19.070 
69.110 	4.600 	-57.910 
50.290 	45.320 	-36.130 
21.340 	-27.840 	-19.720 
73.390 	27.390 	-77.200 
60.130 	52.790 	-51.690 
69.220 	-16.430 	-103.390 
19.070 	-78.430 	-48.000 
19.560 	-11.160 	-23.550 
53.810 	63.300 	-45.510 
27.520 	44.960 	-29.110 
53.400 	-57.080 	-91.030 
21.730 	-52.880 	-25.780 
67.610 	37.130 	-63.150 
5.960 	101.780 	-38.910 
62.880 	9.400 	-45.030 
38.320 	-14.070 	-26.860 
59.580 	-30.640 	-52.560 
35.340 	-18.880 	-26.450 
12.600 	23.470 	-25.630 
38.620 	-69.700 	-62.300 
39.320 	-69.400 	-73.630 
68.410 	-10.720 	-66.990 
45.730 	-39.550 	-38.250 
56.330 	-54.970 	-76.960 
4.490 	-46.770 	-18.130 
67.380 	-28.590 	-87.370 
25.260 	-76.550 	-62.730 
10.390 	15.150 	-16.980 
6.840 	13.920 	-10.860 
48.780 	9.770 	-32.800 
17.450 	23.410 	-29.870 
15.350 	13.840 	-22.470 
58.380 	-46.930 	-104.570 
37.700 	36.320 	-31.140 
39.690 	-6.280 	-26.980 
2.490 	-78.160 	-29.450 
68.760 	-18.300 	-102.130 
56.060 	55.840 	-45.730 
26.120 	46.350 	-28.900 
34.450 	103.650 	-52.890 
34.340 	-9.860 	-25.500 
72.900 	36.610 	-78.440 
36.000 	-59.140 	-38.720 
40.070 	43.060 	-30.590 
16.680 	31.520 	-32.240 
62.010 	46.370 	-53.490 
29.110 	87.390 	-35.100 
46.140 	73.360 	-41.340 
60.150 	80.570 	-62.260 
70.780 	-2.950 	-72.660 
39.550 	29.860 	-34.480 
54.590 	-22.370 	-41.240 
67.870 	-26.200 	-83.520 
63.880 	-8.520 	-49.480 
0.000 	103.110 	-39.760 
7.960 	-44.720 	-16.720 
66.030 	-16.010 	-60.330 
56.440 	-53.720 	-69.530 
71.080 	10.090 	-64.300 
16.970 	52.150 	-23.970 
51.090 	-47.160 	-48.810 
66.240 	-27.440 	-69.830 
12.140 	-79.190 	-38.980 
4.480 	-44.600 	-16.160 
64.070 	-21.730 	-57.840 
31.420 	-72.500 	-49.430 
10.800 	-77.390 	-29.670 
2.260 	79.710 	-27.690 
61.960 	-45.780 	-81.380 
73.920 	7.690 	-83.350 
54.090 	6.760 	-35.450 
66.360 	-20.000 	-64.780 
54.610 	82.050 	-54.510 
70.660 	14.320 	-63.030 
12.840 	19.090 	-22.540 
33.790 	52.120 	-28.080 
36.150 	68.810 	-32.430 
8.710 	96.420 	-35.160 
65.060 	-23.280 	-61.960 
68.530 	32.860 	-63.870 
48.040 	-20.270 	-33.630 
13.080 	96.510 	-35.710 
10.290 	85.970 	-30.160 
29.810 	-71.930 	-43.380 
13.340 	-4.110 	-10.090 
22.970 	-71.960 	-31.940 
65.690 	-33.880 	-92.020 
23.670 	-67.700 	-29.560 
37.690 	34.340 	-32.790 
44.710 	-50.960 	-43.190 
41.650 	47.380 	-31.050 
56.510 	-49.940 	-61.660 
56.640 	-54.440 	-82.580 
31.160 	-25.830 	-25.010 
47.390 	-63.950 	-90.770 
54.070 	-49.750 	-55.840 
45.450 	-43.040 	-39.490 
28.450 	68.020 	-28.120 
44.370 	-39.390 	-36.820 
16.430 	-64.620 	-22.930 
12.050 	-74.050 	-25.150 
28.780 	-55.400 	-31.070 
62.830 	-43.810 	-83.320 
15.840 	107.340 	-46.790 
59.220 	-45.340 	-104.240 
10.100 	26.290 	-24.720 
56.580 	84.260 	-59.270 
26.950 	4.410 	-25.750 
70.650 	4.900 	-63.830 
69.280 	23.780 	-62.160 
8.410 	-25.320 	-12.210 
36.700 	-69.710 	-53.420 
19.530 	-30.300 	-19.220 
49.190 	5.870 	-32.340 
32.210 	88.730 	-37.270 
41.740 	-67.990 	-69.020 
28.670 	-28.200 	-23.870 
60.020 	55.610 	-52.340 
3.800 	-22.870 	-11.800 
56.400 	21.420 	-43.080 
28.440 	105.490 	-50.510 
54.000 	21.620 	-41.140 
21.180 	48.050 	-27.290 
43.330 	98.790 	-55.900 
63.380 	3.960 	-45.300 
52.550 	90.550 	-58.960 
25.720 	-0.680 	-24.940 
68.810 	47.380 	-68.630 
23.090 	-77.790 	-67.180 
0.000 	-22.870 	-12.060 
60.050 	-47.850 	-91.270 
43.030 	64.030 	-35.110 
48.960 	-32.770 	-38.950 
10.560 	52.300 	-22.860 
67.650 	49.420 	-66.140 
25.230 	57.650 	-24.500 
46.110 	-22.600 	-32.800 
52.630 	-59.050 	-81.260 
12.680 	1.730 	-9.180 
0.000 	-80.530 	-41.780 
72.790 	-0.550 	-100.440 
19.070 	-78.980 	-56.050 
10.840 	11.570 	-15.160 
52.400 	9.520 	-34.740 
52.180 	-58.610 	-89.850 
67.930 	-23.480 	-77.170 
4.680 	57.310 	-22.160 
6.950 	55.710 	-22.210 
0.000 	108.880 	-45.980 
70.980 	-8.220 	-83.810 
1.250 	-37.190 	-14.030 
70.420 	-13.800 	-91.320 
40.210 	67.030 	-34.360 
12.950 	99.210 	-37.620 
6.750 	1.140 	-2.100 
50.580 	-36.570 	-42.430 
11.280 	5.690 	-10.460 
56.340 	-45.570 	-56.240 
53.190 	-39.290 	-47.030 
18.900 	12.050 	-24.830 
7.880 	93.500 	-33.390 
55.690 	-30.010 	-46.050 
66.850 	-20.230 	-67.210 
11.070 	101.750 	-39.530 
69.490 	51.310 	-70.920 
53.820 	-40.570 	-48.580 
31.160 	-23.300 	-25.040 
16.740 	60.730 	-23.120 
62.290 	-9.460 	-46.980 
52.280 	-58.460 	-91.930 
61.030 	-47.620 	-81.950 
13.230 	-50.440 	-21.270 
52.640 	22.880 	-40.800 
60.700 	81.740 	-64.330 
31.880 	52.050 	-27.650 
14.170 	100.520 	-38.910 
21.830 	50.030 	-26.260 
74.150 	8.550 	-85.450 
23.150 	98.060 	-39.010 
54.680 	76.280 	-51.410 
70.310 	-3.880 	-70.680 
74.620 	14.200 	-83.160 
59.110 	-33.000 	-52.920 
62.270 	-44.630 	-86.610 
16.920 	21.430 	-28.220 
0.000 	-80.230 	-39.980 
60.650 	29.420 	-50.530 
66.960 	-6.880 	-56.290 
64.010 	56.910 	-59.850 
38.380 	60.430 	-30.300 
6.480 	63.480 	-23.050 
49.020 	21.930 	-37.730 
46.190 	-44.280 	-40.940 
43.100 	-35.670 	-34.440 
58.610 	24.680 	-47.050 
2.440 	25.260 	-15.750 
72.120 	11.930 	-68.500 
33.060 	-71.600 	-50.390 
59.340 	-10.150 	-42.740 
31.950 	-57.870 	-34.290 
31.320 	-40.400 	-28.870 
4.660 	60.420 	-22.470 
11.030 	-59.520 	-20.240 
52.350 	12.090 	-35.370 
18.310 	-39.730 	-21.640 
0.000 	-52.750 	-19.470 
63.990 	-40.920 	-79.680 
69.780 	27.290 	-64.810 
29.230 	-5.770 	-24.930 
31.660 	-72.810 	-51.720 
55.330 	-34.810 	-47.780 
61.890 	-32.320 	-58.350 
61.610 	50.750 	-53.880 
8.740 	67.930 	-24.270 
61.950 	-23.710 	-53.680 
68.010 	19.310 	-57.600 
71.260 	-5.480 	-81.260 
59.570 	-0.680 	-40.550 
43.450 	97.660 	-54.490 
69.960 	32.210 	-67.210 
59.940 	74.910 	-58.240 
15.330 	-63.380 	-22.140 
56.710 	-54.300 	-74.830 
14.830 	-13.510 	-20.310 
15.680 	-7.070 	-14.730 
13.970 	0.210 	-10.140 
42.770 	-67.770 	-87.020 
53.690 	-1.100 	-34.850 
64.340 	-38.810 	-89.310 
12.060 	105.350 	-43.230 
36.960 	61.910 	-30.070 
34.350 	40.160 	-28.770 
23.760 	81.270 	-30.990 
30.030 	-73.660 	-50.900 
26.360 	-5.700 	-24.980 
34.740 	-59.100 	-37.390 
21.070 	-38.210 	-24.580 
56.730 	19.050 	-41.930 
57.540 	-47.550 	-106.480 
62.950 	-14.990 	-50.890 
48.400 	-62.590 	-89.830 
25.270 	-35.070 	-26.530 
14.820 	102.970 	-41.380 
38.070 	-39.910 	-31.870 
58.570 	7.540 	-39.440 
64.940 	-34.870 	-95.250 
52.520 	0.370 	-33.950 
68.910 	-15.250 	-75.340 
45.940 	-54.370 	-47.190 
37.740 	-42.260 	-32.420 
31.320 	99.950 	-45.080 
37.380 	-61.330 	-41.700 
33.580 	17.190 	-31.010 
54.650 	51.150 	-40.930 
69.310 	-18.660 	-85.500 
44.160 	79.550 	-42.010 
30.730 	-73.940 	-63.960 
58.010 	-50.940 	-68.790 
44.740 	-23.700 	-32.130 
40.290 	22.330 	-33.280 
68.860 	-6.770 	-64.790 
14.670 	39.130 	-30.320 
10.800 	-13.520 	-17.690 
63.980 	75.160 	-65.750 
11.650 	15.920 	-19.180 
63.330 	25.360 	-52.350 
42.740 	-68.540 	-88.660 
19.940 	44.340 	-29.100 
39.180 	-47.070 	-35.440 
11.430 	36.270 	-29.350 
66.650 	-31.730 	-86.860 
34.350 	42.990 	-28.980 
32.010 	32.200 	-33.330 
62.410 	-38.500 	-101.960 
7.520 	-7.050 	-13.940 
9.910 	109.790 	-48.090 
28.770 	-74.780 	-55.090 
47.340 	-63.290 	-64.340 
11.260 	82.850 	-29.170 
48.270 	71.590 	-42.590 
26.750 	18.320 	-30.460 
69.510 	1.560 	-60.390 
68.400 	53.420 	-68.400 
64.260 	-27.990 	-62.260 
13.060 	-2.570 	-8.930 
27.790 	33.330 	-32.800 
70.500 	-13.290 	-95.820 
49.470 	-62.370 	-97.110 
5.790 	32.180 	-22.750 
72.120 	45.340 	-77.450 
56.970 	-12.350 	-40.410 
43.980 	-48.640 	-40.890 
58.970 	-51.080 	-83.260 
17.720 	13.410 	-24.460 
18.120 	36.030 	-31.800 
13.420 	-59.420 	-21.310 
38.790 	90.890 	-43.100 
59.860 	-49.020 	-87.340 
0.000 	29.760 	-18.830 
53.120 	-57.570 	-96.200 
53.770 	43.070 	-39.750 
57.030 	16.630 	-40.860 
8.550 	26.910 	-22.830 
42.610 	69.480 	-37.110 
74.390 	11.670 	-82.890 
54.040 	84.940 	-55.880 
68.080 	61.260 	-68.910 
36.320 	-71.170 	-72.690 
61.140 	11.040 	-43.070 
45.120 	-65.600 	-68.350 
43.890 	-64.710 	-57.190 
71.210 	-2.020 	-74.640 
71.170 	20.350 	-66.170 
15.210 	46.350 	-26.550 
31.100 	-20.800 	-25.130 
31.510 	37.870 	-29.350 
64.680 	36.820 	-57.180 
56.660 	-46.730 	-58.050 
70.970 	0.000 	-69.880 
64.210 	-17.950 	-55.750 
43.850 	38.240 	-33.170 
20.960 	81.320 	-30.240 
23.670 	-51.720 	-26.810 
40.130 	-43.680 	-34.680 
57.070 	-41.050 	-54.030 
59.780 	-48.950 	-72.420 
51.020 	-59.900 	-90.790 
58.140 	-49.970 	-95.130 
33.200 	-38.270 	-28.820 
71.910 	-3.730 	-85.190 
58.190 	-51.360 	-88.940 
23.000 	-13.770 	-23.850 
21.230 	11.830 	-26.090 
65.870 	1.890 	-49.990 
50.960 	-42.510 	-45.800 
58.050 	59.160 	-50.130 
73.260 	22.520 	-74.930 
47.050 	18.450 	-35.100 
18.780 	101.810 	-41.160 
69.060 	-20.460 	-92.460 
9.360 	-80.230 	-43.350 
52.910 	-13.010 	-36.030 
50.450 	74.220 	-45.700 
64.730 	6.300 	-47.590 
5.540 	17.700 	-12.390 
45.540 	33.970 	-37.190 
57.550 	2.360 	-38.160 
24.240 	46.230 	-28.810 
31.370 	9.090 	-28.220 
17.440 	-78.790 	-46.480 
63.290 	47.170 	-56.390 
29.120 	-8.310 	-24.960 
45.300 	-4.120 	-29.440 
74.430 	30.120 	-83.150 
30.680 	102.330 	-47.340 
16.340 	-52.840 	-22.890 
69.190 	13.820 	-58.600 
54.140 	-24.840 	-41.690 
12.220 	-60.850 	-20.600 
71.710 	32.400 	-72.730 
21.690 	-12.460 	-23.840 
6.050 	58.890 	-22.300 
52.000 	45.080 	-37.580 
32.920 	-72.850 	-63.870 
65.630 	-11.830 	-55.610 
14.910 	-80.510 	-59.640 
71.950 	34.750 	-74.470 
68.580 	-17.570 	-75.310 
1.600 	104.290 	-41.000 
16.750 	-32.480 	-19.710 
35.780 	-39.690 	-30.460 
17.050 	-67.110 	-23.870 
7.400 	-81.760 	-55.300 
73.430 	18.570 	-74.790 
48.500 	39.170 	-36.490 
24.320 	-37.210 	-26.910 
40.740 	-62.370 	-47.200 
44.480 	-66.130 	-72.880 
74.960 	15.890 	-87.440 
74.060 	28.040 	-80.340 
4.960 	35.790 	-23.520 
67.090 	61.640 	-66.780 
1.950 	-80.510 	-41.810 
9.090 	-5.740 	-11.140 
13.220 	-13.520 	-19.340 
31.370 	-0.680 	-25.520 
52.690 	53.140 	-39.060 
45.170 	-6.740 	-29.370 
35.590 	-67.200 	-45.180 
24.630 	-76.230 	-48.580 
